empleado_id,fecha,hora_inicio,hora_fin,tipo_turno,ubicacion,notas
E148,2024-08-04,02:40,10:40,Tarde,Almacén,
E097,2024-04-24,15:49,22:49,Noche,Oficina Central,
E128,2024-06-02,11:07,18:07,Libre,Planta de Producción,
E139,2024-09-30,13:39,20:39,Noche,Oficina Remota,Repellat atque perferendis.
E145,2025-03-18,03:52,09:52,Tarde,Almacén,
E140,2024-05-11,01:26,09:26,Noche,Oficina Remota,
E043,2024-06-17,18:06,01:06,Mañana,Oficina Remota,
E086,2024-05-26,01:47,07:47,Tarde,Almacén,
E017,2024-11-29,04:30,10:30,Libre,Oficina Central,
E140,2024-06-01,14:26,21:26,Libre,Almacén,
E138,2025-01-19,00:31,07:31,Libre,Planta de Producción,
E037,2024-12-30,15:11,23:11,Mañana,Oficina Central,
E064,2024-06-08,11:10,19:10,Mañana,Oficina Remota,
E116,2025-03-28,06:12,14:12,Tarde,Planta de Producción,
E032,2024-07-31,08:48,14:48,Mañana,Planta de Producción,
E124,2024-08-01,15:36,22:36,Tarde,Oficina Remota,
E013,2024-08-07,03:01,09:01,Libre,Oficina Remota,
E104,2025-04-11,19:32,01:32,Noche,Almacén,
E019,2024-06-12,15:14,23:14,Libre,Planta de Producción,
E008,2024-11-23,08:42,15:42,Mañana,Almacén,
E145,2024-11-17,14:04,21:04,Libre,Oficina Central,
E070,2024-07-02,18:28,01:28,Noche,Oficina Remota,
E055,2025-02-23,03:16,09:16,Mañana,Oficina Remota,
E084,2024-05-25,00:52,08:52,Noche,Oficina Central,
E127,2024-09-12,14:07,21:07,Libre,Oficina Remota,
E111,2024-05-28,04:56,10:56,Mañana,Almacén,
E083,2024-08-20,13:55,21:55,Mañana,Oficina Central,
E079,2025-02-28,00:14,07:14,Noche,Almacén,
E134,2025-04-14,16:54,22:54,Mañana,Almacén,
E136,2025-04-21,11:50,19:50,Mañana,Almacén,
E004,2024-06-17,12:25,19:25,Libre,Oficina Remota,
E058,2024-08-18,22:07,06:07,Mañana,Oficina Central,
E106,2024-12-14,19:11,03:11,Noche,Oficina Central,
E060,2024-07-29,17:27,00:27,Tarde,Planta de Producción,
E043,2024-06-01,05:28,12:28,Libre,Almacén,
E041,2024-11-12,09:11,15:11,Libre,Planta de Producción,
E070,2024-11-29,22:41,04:41,Tarde,Oficina Central,
E148,2025-04-06,17:42,01:42,Mañana,Planta de Producción,
E056,2025-02-07,07:27,14:27,Mañana,Almacén,
E056,2025-04-01,20:49,04:49,Noche,Almacén,
E021,2024-07-05,04:37,10:37,Libre,Oficina Remota,
E039,2024-04-22,20:05,04:05,Libre,Oficina Remota,
E101,2024-10-29,00:47,08:47,Libre,Oficina Remota,
E130,2025-03-07,13:19,21:19,Tarde,Planta de Producción,
E051,2024-05-10,13:59,21:59,Tarde,Almacén,
E012,2024-12-13,18:07,01:07,Tarde,Almacén,
E088,2024-05-09,03:20,10:20,Libre,Planta de Producción,Suscipit debitis incidunt eveniet provident nam.
E095,2024-05-11,23:33,05:33,Libre,Oficina Central,
E082,2024-06-13,18:37,01:37,Noche,Oficina Central,
E117,2024-07-04,06:57,12:57,Libre,Oficina Remota,
E049,2025-04-09,03:23,09:23,Noche,Oficina Central,
E021,2024-07-10,15:14,23:14,Libre,Oficina Central,
E119,2025-01-13,19:03,01:03,Libre,Almacén,
E080,2025-04-12,02:32,08:32,Tarde,Almacén,
E057,2024-12-24,15:25,21:25,Tarde,Planta de Producción,
E123,2025-03-16,22:05,05:05,Mañana,Planta de Producción,
E092,2025-02-16,21:02,05:02,Tarde,Planta de Producción,
E087,2024-05-22,05:14,11:14,Tarde,Oficina Remota,
E049,2024-07-02,02:46,08:46,Noche,Planta de Producción,
E120,2024-06-05,19:06,02:06,Noche,Almacén,
E035,2024-06-03,07:31,13:31,Tarde,Planta de Producción,
E119,2024-12-21,20:00,04:00,Noche,Oficina Central,
E008,2024-07-26,20:18,04:18,Libre,Oficina Central,
E037,2024-08-23,07:48,15:48,Mañana,Oficina Remota,
E122,2024-07-07,22:30,04:30,Mañana,Oficina Central,
E007,2024-11-30,09:30,16:30,Noche,Planta de Producción,
E047,2024-08-07,18:41,02:41,Noche,Planta de Producción,
E106,2024-12-09,16:22,00:22,Tarde,Oficina Central,
E077,2024-06-14,17:10,23:10,Tarde,Oficina Central,
E114,2024-08-29,11:27,19:27,Libre,Oficina Central,
E140,2025-02-20,00:31,07:31,Tarde,Oficina Central,
E095,2025-02-08,20:39,02:39,Noche,Oficina Central,Amet eius vel nisi excepturi.
E138,2024-11-02,15:01,21:01,Mañana,Oficina Remota,
E068,2024-12-04,18:36,00:36,Tarde,Oficina Remota,
E098,2024-12-31,02:07,10:07,Libre,Planta de Producción,
E045,2024-11-06,02:07,09:07,Tarde,Oficina Remota,
E013,2025-04-20,00:47,06:47,Libre,Oficina Central,
E056,2024-05-31,06:07,13:07,Mañana,Almacén,
E105,2025-01-15,11:31,17:31,Mañana,Oficina Remota,
E042,2024-08-26,03:02,09:02,Noche,Oficina Central,
E043,2024-05-20,06:30,13:30,Libre,Planta de Producción,
E024,2025-02-23,05:30,13:30,Tarde,Oficina Remota,
E043,2025-04-15,22:58,04:58,Tarde,Planta de Producción,
E024,2024-07-07,21:22,03:22,Noche,Oficina Central,
E069,2024-06-28,00:27,07:27,Libre,Planta de Producción,
E144,2024-08-21,20:15,02:15,Mañana,Oficina Remota,
E097,2024-07-16,18:25,00:25,Libre,Oficina Remota,
E064,2024-04-24,18:12,02:12,Mañana,Almacén,
E117,2024-12-01,10:40,16:40,Mañana,Planta de Producción,
E008,2024-07-22,20:09,03:09,Libre,Oficina Remota,
E109,2025-04-09,05:52,13:52,Noche,Almacén,
E013,2024-10-04,15:21,23:21,Tarde,Almacén,
E020,2024-08-03,13:05,20:05,Tarde,Almacén,
E089,2024-12-26,18:01,02:01,Noche,Oficina Remota,
E080,2024-05-16,23:06,06:06,Noche,Almacén,
E053,2025-02-14,19:54,02:54,Noche,Oficina Central,
E122,2024-09-22,21:43,03:43,Noche,Almacén,
E080,2024-10-19,21:06,04:06,Mañana,Planta de Producción,Nihil reprehenderit molestiae.
E071,2025-01-14,17:50,00:50,Noche,Oficina Remota,
E095,2024-08-23,09:01,15:01,Noche,Almacén,
E033,2024-04-27,13:21,20:21,Mañana,Oficina Central,
E145,2025-03-29,23:55,06:55,Mañana,Oficina Remota,
E034,2024-07-16,18:06,02:06,Libre,Almacén,
E048,2025-02-12,21:43,05:43,Libre,Oficina Central,
E068,2024-11-16,05:56,13:56,Noche,Almacén,
E090,2025-02-03,05:08,11:08,Mañana,Almacén,
E143,2024-09-16,08:01,14:01,Libre,Oficina Central,
E023,2025-01-04,11:46,17:46,Mañana,Oficina Central,
E147,2024-07-01,01:53,08:53,Tarde,Oficina Remota,
E111,2025-01-02,18:05,01:05,Tarde,Oficina Remota,
E013,2025-04-18,17:01,00:01,Mañana,Oficina Remota,
E137,2024-06-29,12:06,20:06,Tarde,Oficina Remota,
E095,2025-03-27,14:47,22:47,Mañana,Oficina Remota,
E127,2025-04-16,15:51,23:51,Mañana,Almacén,
E082,2024-08-25,13:01,21:01,Libre,Oficina Central,
E086,2024-07-12,11:00,17:00,Mañana,Planta de Producción,
E116,2025-03-13,04:10,11:10,Tarde,Almacén,
E081,2025-04-22,06:07,13:07,Mañana,Planta de Producción,Iure ratione laboriosam vitae.
E036,2024-07-02,05:28,11:28,Mañana,Oficina Remota,
E036,2024-07-22,17:29,01:29,Libre,Oficina Remota,Tenetur similique exercitationem amet enim ad.
E008,2024-10-10,01:16,08:16,Noche,Almacén,Harum doloribus aperiam.
E096,2024-09-06,01:14,07:14,Mañana,Oficina Central,
E048,2025-01-02,23:28,05:28,Libre,Almacén,
E088,2024-09-27,21:38,05:38,Libre,Planta de Producción,
E138,2024-08-19,22:41,05:41,Tarde,Oficina Central,
E106,2025-03-27,05:10,13:10,Libre,Planta de Producción,
E115,2024-10-04,02:23,09:23,Noche,Planta de Producción,
E027,2024-11-13,07:26,13:26,Libre,Planta de Producción,
E023,2024-11-03,03:13,11:13,Mañana,Oficina Central,
E148,2024-08-31,22:31,06:31,Libre,Planta de Producción,
E116,2024-06-10,17:15,00:15,Noche,Planta de Producción,
E007,2024-11-07,20:53,04:53,Noche,Planta de Producción,Accusantium dolor beatae reiciendis provident incidunt.
E060,2024-11-15,12:20,18:20,Noche,Planta de Producción,
E146,2024-08-24,02:05,10:05,Mañana,Oficina Remota,
E010,2025-01-28,19:33,02:33,Noche,Planta de Producción,
E118,2024-10-26,23:12,05:12,Noche,Planta de Producción,
E016,2025-01-09,15:39,21:39,Noche,Planta de Producción,
E038,2024-05-22,10:46,18:46,Libre,Planta de Producción,
E010,2024-07-30,03:46,09:46,Tarde,Oficina Remota,Est molestias vel mollitia vitae.
E105,2025-01-31,19:49,03:49,Noche,Oficina Central,
E055,2024-06-15,20:58,02:58,Tarde,Oficina Central,
E109,2025-02-22,20:38,02:38,Noche,Almacén,
E062,2024-05-13,17:02,00:02,Libre,Oficina Central,
E054,2024-05-21,18:41,02:41,Noche,Oficina Remota,
E063,2024-09-05,03:27,10:27,Noche,Oficina Central,
E104,2024-05-30,21:14,03:14,Noche,Almacén,
E021,2024-08-30,13:05,19:05,Noche,Almacén,Occaecati quam amet perferendis fuga.
E070,2025-04-12,00:41,08:41,Noche,Almacén,
E015,2024-06-21,18:58,02:58,Libre,Almacén,
E066,2025-02-15,00:56,07:56,Mañana,Planta de Producción,
E057,2025-03-01,08:20,14:20,Libre,Planta de Producción,
E055,2024-12-02,13:44,20:44,Noche,Planta de Producción,
E018,2024-09-20,08:32,15:32,Libre,Almacén,
E142,2024-10-06,09:41,17:41,Noche,Oficina Central,
E003,2024-08-06,13:31,19:31,Tarde,Planta de Producción,Hic magni nam quidem.
E140,2025-01-23,11:11,18:11,Noche,Planta de Producción,
E063,2024-08-09,22:27,06:27,Mañana,Almacén,
E121,2024-07-12,16:07,00:07,Tarde,Oficina Central,
E068,2024-12-21,13:12,19:12,Libre,Oficina Central,
E014,2024-08-20,00:41,07:41,Noche,Almacén,
E027,2024-08-13,10:22,18:22,Noche,Oficina Central,
E017,2024-10-06,22:39,05:39,Noche,Planta de Producción,
E143,2024-04-30,05:12,12:12,Tarde,Almacén,
E031,2024-09-18,05:39,11:39,Mañana,Oficina Central,
E045,2024-05-30,23:56,05:56,Mañana,Almacén,
E023,2024-06-02,02:51,10:51,Noche,Oficina Remota,
E139,2025-03-12,12:36,19:36,Libre,Oficina Central,
E015,2024-08-05,20:00,03:00,Mañana,Planta de Producción,Ab et nesciunt quibusdam minus ipsam.
E060,2024-10-30,03:50,09:50,Noche,Almacén,
E085,2024-06-17,01:04,09:04,Tarde,Oficina Central,Incidunt mollitia ipsam hic cum odio.
E109,2024-04-28,14:51,21:51,Tarde,Planta de Producción,
E071,2025-02-18,18:28,00:28,Noche,Almacén,
E035,2025-03-10,00:50,07:50,Mañana,Planta de Producción,
E020,2025-03-26,07:54,15:54,Noche,Planta de Producción,
E139,2024-06-07,21:55,05:55,Mañana,Almacén,
E137,2024-10-28,10:48,16:48,Mañana,Almacén,Recusandae quos similique ea.
E092,2024-09-27,08:55,14:55,Libre,Oficina Central,
E083,2025-02-06,15:35,21:35,Noche,Planta de Producción,
E136,2024-10-28,06:23,13:23,Libre,Planta de Producción,
E057,2025-02-15,11:19,19:19,Libre,Planta de Producción,Et sunt quasi id.
E081,2025-03-10,00:14,08:14,Libre,Oficina Remota,
E091,2025-02-08,10:18,18:18,Libre,Almacén,
E062,2024-10-05,13:06,20:06,Mañana,Almacén,
E080,2024-12-30,08:24,16:24,Libre,Oficina Central,
E136,2024-11-15,08:58,16:58,Tarde,Oficina Central,
E036,2024-11-27,02:55,10:55,Mañana,Oficina Remota,
E117,2024-11-18,22:38,05:38,Noche,Oficina Central,
E080,2025-03-10,18:50,01:50,Noche,Oficina Central,
E026,2024-06-23,04:03,11:03,Libre,Planta de Producción,Quisquam unde labore eveniet ducimus vero.
E127,2024-07-02,14:54,22:54,Noche,Planta de Producción,
E091,2024-12-06,00:46,08:46,Tarde,Almacén,Unde occaecati quis.
E020,2024-11-03,02:27,08:27,Mañana,Oficina Central,
E090,2024-10-19,13:53,19:53,Mañana,Planta de Producción,
E020,2024-07-15,14:03,22:03,Noche,Almacén,
E098,2024-06-04,16:07,23:07,Libre,Oficina Remota,
E057,2025-01-06,05:42,12:42,Libre,Oficina Remota,
E034,2024-07-10,09:38,15:38,Mañana,Planta de Producción,
E067,2024-10-03,10:35,18:35,Libre,Oficina Remota,
E077,2024-08-18,06:24,13:24,Tarde,Planta de Producción,
E130,2025-04-12,01:51,08:51,Libre,Almacén,
E098,2024-12-14,09:22,17:22,Libre,Planta de Producción,
E083,2024-08-05,04:40,12:40,Tarde,Oficina Central,
E016,2024-12-30,20:41,04:41,Mañana,Oficina Remota,
E009,2024-11-15,23:24,06:24,Mañana,Oficina Remota,
E024,2024-08-08,03:06,09:06,Libre,Oficina Central,
E071,2025-01-04,16:43,23:43,Mañana,Oficina Remota,Architecto excepturi sit enim.
E130,2024-09-28,06:16,12:16,Mañana,Planta de Producción,
E010,2024-07-20,16:51,00:51,Mañana,Oficina Remota,
E015,2024-08-19,07:39,15:39,Tarde,Planta de Producción,
E017,2024-06-08,14:25,21:25,Noche,Almacén,
E064,2024-09-30,07:06,15:06,Tarde,Almacén,
E130,2024-08-27,10:00,16:00,Tarde,Almacén,Perspiciatis eum blanditiis deleniti.
E136,2025-02-21,07:29,15:29,Tarde,Oficina Central,
E120,2024-10-21,20:24,04:24,Noche,Almacén,
E132,2024-07-14,01:56,09:56,Mañana,Oficina Remota,
E078,2024-08-19,06:31,12:31,Mañana,Planta de Producción,
E056,2024-07-12,12:07,18:07,Mañana,Planta de Producción,
E148,2025-01-04,02:16,09:16,Mañana,Almacén,
E124,2024-05-16,19:10,03:10,Mañana,Oficina Remota,
E053,2025-04-06,18:14,01:14,Tarde,Oficina Central,
E076,2025-03-20,04:06,12:06,Noche,Almacén,
E117,2025-01-14,11:36,17:36,Tarde,Planta de Producción,
E037,2025-04-10,10:00,18:00,Tarde,Oficina Central,
E007,2024-11-04,08:43,15:43,Mañana,Oficina Remota,
E108,2025-03-01,20:47,04:47,Libre,Oficina Remota,
E117,2024-04-29,00:52,07:52,Tarde,Planta de Producción,
E077,2024-10-16,05:08,11:08,Libre,Almacén,
E014,2024-08-21,10:45,17:45,Noche,Oficina Central,
E057,2025-04-06,23:19,05:19,Libre,Planta de Producción,
E122,2024-06-25,00:16,08:16,Mañana,Oficina Remota,
E067,2024-05-13,20:38,04:38,Mañana,Oficina Remota,
E042,2024-08-16,15:19,21:19,Noche,Oficina Remota,
E150,2024-08-15,00:51,07:51,Mañana,Planta de Producción,
E126,2024-08-22,06:07,12:07,Libre,Planta de Producción,
E064,2024-07-31,02:22,10:22,Noche,Almacén,
E030,2024-08-04,04:53,12:53,Noche,Planta de Producción,
E005,2025-01-26,21:50,05:50,Noche,Oficina Remota,
E104,2025-01-30,04:35,12:35,Mañana,Oficina Remota,
E095,2024-06-13,11:41,19:41,Noche,Oficina Central,
E117,2024-09-30,14:45,21:45,Tarde,Oficina Central,
E054,2024-07-11,18:08,00:08,Libre,Planta de Producción,Qui reprehenderit quo eos nisi.
E116,2025-01-24,08:23,14:23,Noche,Almacén,
E014,2025-01-09,02:04,10:04,Noche,Planta de Producción,
E010,2025-03-17,21:51,03:51,Libre,Planta de Producción,
E117,2024-08-04,07:01,13:01,Mañana,Almacén,
E046,2024-09-04,16:12,00:12,Noche,Oficina Remota,Saepe possimus sint dignissimos qui.
E062,2025-04-05,06:43,12:43,Mañana,Oficina Remota,
E096,2025-02-03,10:26,18:26,Mañana,Almacén,
E073,2025-03-27,20:58,04:58,Noche,Oficina Remota,
E049,2025-03-23,12:16,19:16,Libre,Oficina Central,
E099,2024-11-27,01:13,09:13,Noche,Almacén,
E002,2024-10-27,12:30,20:30,Libre,Almacén,
E072,2024-12-15,00:17,07:17,Noche,Oficina Remota,Cumque omnis vel reprehenderit.
E140,2025-03-30,20:16,02:16,Tarde,Oficina Remota,
E065,2024-12-25,15:23,22:23,Mañana,Almacén,
E125,2025-02-08,08:13,15:13,Libre,Oficina Remota,
E120,2024-08-05,00:28,07:28,Noche,Oficina Remota,
E050,2025-02-09,10:19,16:19,Noche,Planta de Producción,
E097,2024-12-25,17:48,23:48,Tarde,Oficina Remota,
E016,2025-01-26,00:31,08:31,Noche,Almacén,
E126,2024-05-05,06:55,13:55,Mañana,Oficina Remota,
E140,2025-03-17,20:45,04:45,Mañana,Almacén,
E035,2025-01-09,10:24,18:24,Noche,Planta de Producción,
E017,2024-06-24,19:32,02:32,Tarde,Oficina Central,
E099,2025-03-19,08:45,16:45,Noche,Oficina Remota,
E017,2024-09-03,02:43,09:43,Mañana,Planta de Producción,
E139,2025-04-15,07:04,13:04,Mañana,Oficina Remota,
E133,2025-04-03,04:09,10:09,Noche,Almacén,
E098,2024-05-19,05:10,12:10,Libre,Almacén,
E002,2024-06-11,06:54,14:54,Tarde,Oficina Remota,
E104,2024-07-21,00:11,08:11,Tarde,Oficina Remota,Molestias in quibusdam magni maiores non.
E146,2025-03-10,20:38,03:38,Noche,Planta de Producción,
E001,2024-06-24,06:57,12:57,Libre,Oficina Central,
E061,2024-05-17,08:23,15:23,Mañana,Almacén,
E093,2024-07-17,21:27,03:27,Libre,Oficina Remota,
E023,2024-10-19,03:40,10:40,Noche,Planta de Producción,
E094,2024-05-25,19:12,02:12,Libre,Planta de Producción,
E043,2024-08-04,05:47,12:47,Noche,Oficina Remota,
E148,2024-05-29,09:09,17:09,Noche,Almacén,
E027,2024-08-31,11:30,19:30,Noche,Planta de Producción,Inventore mollitia earum.
E117,2025-03-18,19:24,03:24,Libre,Planta de Producción,
E107,2024-05-27,14:05,22:05,Mañana,Oficina Central,
E029,2024-11-04,15:26,23:26,Libre,Oficina Remota,
E126,2025-02-17,09:21,17:21,Noche,Planta de Producción,
E042,2024-12-22,21:48,03:48,Libre,Oficina Remota,Et itaque distinctio assumenda earum.
E100,2024-11-03,02:55,09:55,Mañana,Planta de Producción,
E022,2024-12-20,18:03,01:03,Noche,Almacén,
E013,2025-04-18,01:50,09:50,Noche,Planta de Producción,
E114,2024-06-28,23:43,06:43,Libre,Oficina Remota,
E037,2024-08-21,05:16,12:16,Tarde,Planta de Producción,
E137,2024-06-07,05:49,11:49,Noche,Oficina Remota,
E150,2024-09-26,13:37,19:37,Mañana,Oficina Central,
E133,2024-05-06,22:22,05:22,Libre,Planta de Producción,
E045,2024-08-21,08:35,15:35,Tarde,Oficina Central,Vero quam vel incidunt.
E057,2024-10-15,15:15,23:15,Libre,Almacén,
E045,2024-10-24,12:49,20:49,Noche,Almacén,
E147,2024-07-23,01:51,09:51,Noche,Oficina Central,
E066,2024-11-24,20:40,02:40,Mañana,Planta de Producción,
E075,2025-02-06,05:07,11:07,Tarde,Oficina Remota,
E057,2025-04-17,14:08,22:08,Mañana,Oficina Remota,
E003,2025-04-13,12:29,18:29,Mañana,Oficina Central,
E013,2025-02-01,11:03,19:03,Tarde,Planta de Producción,
E092,2024-12-19,17:31,00:31,Tarde,Oficina Central,
E041,2025-01-08,12:11,19:11,Mañana,Oficina Central,
E007,2024-05-16,03:21,10:21,Noche,Planta de Producción,Hic mollitia qui veritatis.
E097,2025-02-13,23:51,07:51,Tarde,Oficina Central,
E095,2024-11-04,04:48,12:48,Libre,Oficina Central,
E017,2024-09-27,20:33,03:33,Tarde,Oficina Central,
E113,2024-07-17,14:24,21:24,Noche,Planta de Producción,
E078,2025-03-17,02:13,10:13,Noche,Oficina Central,
E115,2025-03-25,07:47,15:47,Tarde,Planta de Producción,
E044,2024-10-25,00:15,08:15,Tarde,Almacén,Repudiandae laudantium magnam autem.
E125,2024-08-31,10:06,16:06,Libre,Oficina Remota,
E013,2024-11-06,09:25,16:25,Noche,Almacén,
E117,2025-04-18,23:27,06:27,Noche,Almacén,Corrupti qui quo dicta nobis.
E137,2025-02-19,01:24,08:24,Libre,Oficina Central,
E055,2025-02-15,18:36,01:36,Tarde,Almacén,Exercitationem accusantium officia.
E110,2024-10-12,03:36,09:36,Mañana,Almacén,Aut necessitatibus vitae a quos sunt.
E135,2024-07-06,03:32,10:32,Mañana,Oficina Central,
E085,2025-03-18,08:37,16:37,Noche,Oficina Central,Odit dolorem ipsum cum.
E001,2024-10-07,17:36,23:36,Noche,Planta de Producción,
E069,2024-08-31,14:53,20:53,Libre,Planta de Producción,
E131,2024-05-30,12:30,19:30,Libre,Oficina Remota,
E086,2025-04-17,07:46,15:46,Libre,Oficina Remota,
E146,2024-07-16,22:43,05:43,Mañana,Oficina Remota,Consequatur sit fugit.
E148,2024-08-22,19:15,03:15,Tarde,Oficina Central,
E050,2024-07-15,13:24,21:24,Mañana,Oficina Central,
E012,2025-02-04,04:07,12:07,Noche,Oficina Central,
E072,2024-12-13,18:49,01:49,Mañana,Almacén,
E129,2024-09-25,13:10,21:10,Libre,Almacén,
E017,2024-06-08,08:20,16:20,Tarde,Almacén,
E039,2024-12-21,17:20,23:20,Libre,Planta de Producción,
E150,2024-10-13,18:35,02:35,Libre,Almacén,Animi distinctio facilis.
E117,2024-05-26,03:56,11:56,Tarde,Oficina Remota,Numquam qui cum tempora.
E078,2024-07-03,20:15,02:15,Noche,Planta de Producción,
E080,2025-03-17,15:51,21:51,Noche,Planta de Producción,
E001,2024-11-07,11:09,19:09,Tarde,Oficina Remota,
E070,2024-06-01,15:58,23:58,Noche,Oficina Remota,Aliquam deserunt optio.
E111,2025-03-13,05:23,11:23,Noche,Planta de Producción,
E020,2024-05-21,20:08,02:08,Libre,Planta de Producción,
E019,2025-03-01,04:32,10:32,Libre,Almacén,
E052,2025-02-02,07:31,14:31,Libre,Almacén,
E098,2024-08-21,05:02,12:02,Mañana,Almacén,
E030,2024-07-04,20:12,04:12,Mañana,Planta de Producción,
E141,2024-10-02,22:22,05:22,Tarde,Oficina Central,Distinctio tenetur quis itaque.
E093,2025-02-19,09:06,16:06,Libre,Oficina Central,
E016,2024-06-25,11:02,17:02,Tarde,Almacén,
E045,2024-09-13,23:53,07:53,Libre,Oficina Central,
E081,2024-04-29,20:33,04:33,Libre,Almacén,
E086,2025-03-11,11:31,18:31,Tarde,Almacén,
E116,2025-02-04,19:28,02:28,Tarde,Oficina Central,
E085,2024-06-04,14:51,21:51,Tarde,Planta de Producción,
E127,2025-03-11,03:25,09:25,Noche,Almacén,
E015,2024-12-26,14:06,22:06,Mañana,Planta de Producción,
E109,2024-08-22,22:00,05:00,Libre,Almacén,
E130,2024-12-12,08:56,15:56,Noche,Planta de Producción,
E099,2024-04-26,14:15,22:15,Libre,Oficina Remota,
E106,2024-10-25,21:11,03:11,Mañana,Almacén,
E087,2024-10-24,00:31,08:31,Tarde,Almacén,
E002,2024-06-23,21:24,05:24,Libre,Planta de Producción,
E114,2024-11-15,04:30,12:30,Tarde,Planta de Producción,
E027,2024-06-10,03:16,11:16,Tarde,Oficina Central,
E054,2024-05-20,11:29,17:29,Noche,Almacén,
E080,2024-12-05,06:26,13:26,Tarde,Oficina Remota,
E003,2024-06-17,10:46,16:46,Mañana,Oficina Central,Maiores ipsum dicta nisi minus et.
E146,2025-01-29,18:52,02:52,Libre,Oficina Remota,Aperiam natus provident.
E105,2024-06-09,16:38,23:38,Noche,Oficina Remota,Omnis voluptatum labore minus.
E071,2025-02-03,02:54,08:54,Tarde,Oficina Remota,
E145,2025-04-04,21:58,03:58,Noche,Oficina Remota,
E055,2024-12-08,04:12,10:12,Mañana,Oficina Central,
E016,2024-10-10,19:50,01:50,Noche,Oficina Central,
E107,2025-02-28,08:35,14:35,Libre,Planta de Producción,Ut nostrum molestias ullam.
E110,2024-08-18,02:38,10:38,Noche,Almacén,
E089,2024-11-08,15:49,21:49,Tarde,Planta de Producción,
E105,2025-03-03,01:24,09:24,Mañana,Oficina Central,
E061,2025-01-31,12:48,20:48,Mañana,Oficina Central,
E098,2024-06-26,03:04,11:04,Mañana,Almacén,
E128,2024-07-07,05:20,11:20,Libre,Oficina Remota,
E082,2025-03-29,07:08,14:08,Libre,Oficina Remota,
E041,2024-05-24,08:59,15:59,Libre,Oficina Central,
E150,2025-02-16,00:28,08:28,Libre,Oficina Remota,
E135,2025-03-16,14:35,21:35,Noche,Oficina Central,
E110,2025-04-17,15:13,22:13,Noche,Almacén,
E140,2024-12-05,05:00,13:00,Mañana,Oficina Central,Cupiditate magni numquam libero.
E083,2025-03-20,11:20,19:20,Noche,Almacén,
E126,2024-06-25,06:45,13:45,Tarde,Oficina Remota,
E086,2025-03-26,18:31,02:31,Libre,Planta de Producción,
E007,2024-06-25,17:13,01:13,Mañana,Oficina Remota,
E146,2025-04-02,12:52,20:52,Libre,Oficina Central,
E078,2024-12-20,21:19,04:19,Mañana,Planta de Producción,
E125,2024-08-30,05:27,11:27,Noche,Oficina Remota,
E012,2024-10-08,11:38,19:38,Tarde,Almacén,Sapiente pariatur eaque amet ducimus.
