timestamp,empleado_id,pregunta,intencion_detectada,respuesta_chatbot,satisfaccion_usuario
2025-04-23 13:39:51,E117,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:39:54,E118,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 2508.61.,1
2025-04-23 13:41:12,E128,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:45,E148,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:40:28,E075,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:41:23,E136,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:00,E130,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:40:31,E124,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:41:14,E136,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,1
2025-04-23 13:41:17,E076,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,4
2025-04-23 13:39:25,E081,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:41:02,E129,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:24,E026,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:41:17,E025,¿Cuál es mi salario?,Consultar_salario,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:18,E145,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:38:55,E062,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:39:31,E077,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:46,E134,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:22,E115,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:42,E095,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:40,E018,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:18,E047,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:19,E007,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:41:38,E051,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:34,E030,No he recibido mi nómina.,Reclamar_nomina,El horario es de 9:00 a 18:00.,5
2025-04-23 13:39:58,E020,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 15 días disponibles.,5
2025-04-23 13:38:41,E003,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 2800.06.,2
2025-04-23 13:39:20,E072,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 3528.31.,5
2025-04-23 13:40:09,E012,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,2
2025-04-23 13:40:06,E077,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:22,E063,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,1
2025-04-23 13:39:28,E099,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:18,E060,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:58,E018,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tienes 10 días disponibles.,2
2025-04-23 13:38:47,E129,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:40:43,E148,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 1809.28.,3
2025-04-23 13:40:02,E010,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:16,E150,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:40:06,E081,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 6 días disponibles.,5
2025-04-23 13:38:53,E115,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,3
2025-04-23 13:41:11,E019,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:38:52,E094,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:07,E102,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 28 días disponibles.,3
2025-04-23 13:39:32,E100,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 1687.17.,5
2025-04-23 13:40:19,E039,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:16,E058,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,4
2025-04-23 13:39:34,E140,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tu salario es 3228.92.,3
2025-04-23 13:41:15,E086,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:13,E086,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:40:23,E138,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:15,E057,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:24,E051,¿Cuál es el horario de trabajo?,Consultar_horario,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:07,E122,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:15,E043,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 2847.37.,3
2025-04-23 13:38:43,E057,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:15,E117,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:40,E058,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:32,E021,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:31,E117,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:47,E069,¿Cuál es mi salario?,Consultar_salario,Tienes 14 días disponibles.,4
2025-04-23 13:40:59,E097,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 6 días disponibles.,4
2025-04-23 13:39:49,E069,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:41:33,E053,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 18 días disponibles.,3
2025-04-23 13:38:58,E132,¿Cómo solicito una baja médica?,Solicitar_baja,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:37,E145,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,4
2025-04-23 13:41:12,E115,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:39:52,E004,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 25 días disponibles.,2
2025-04-23 13:40:01,E100,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,5
2025-04-23 13:38:55,E069,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 20 días disponibles.,5
2025-04-23 13:38:54,E043,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:46,E134,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:23,E080,¿Hay oportunidades de formación?,Consultar_formacion,Tu salario es 3796.48.,5
2025-04-23 13:40:43,E014,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:39:28,E072,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:18,E023,¿Cómo solicito una baja médica?,Solicitar_baja,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:39:24,E068,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,El horario es de 9:00 a 18:00.,5
2025-04-23 13:39:47,E132,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:59,E016,¿Cuál es el horario de trabajo?,Consultar_horario,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:38:52,E001,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,3
2025-04-23 13:38:41,E004,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:17,E117,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tu salario es 2206.93.,5
2025-04-23 13:38:43,E082,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:37,E061,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,1
2025-04-23 13:40:26,E145,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:09,E034,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:41:31,E064,¿Cuál es mi salario?,Consultar_salario,Tienes 30 días disponibles.,4
2025-04-23 13:39:42,E074,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:21,E093,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:39:03,E145,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:36,E125,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:29,E090,¿Cómo solicito una baja médica?,Solicitar_baja,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:52,E078,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,4
2025-04-23 13:39:37,E093,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:13,E068,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,4
2025-04-23 13:38:53,E131,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,La política se encuentra en el portal del empleado.,3
2025-04-23 13:38:53,E066,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:30,E050,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:16,E149,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:21,E105,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 3107.76.,5
2025-04-23 13:38:50,E076,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3215.14.,4
2025-04-23 13:41:09,E041,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:38:52,E035,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:48,E062,No he recibido mi nómina.,Reclamar_nomina,Tienes 5 días disponibles.,3
2025-04-23 13:40:47,E098,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 6 días disponibles.,4
2025-04-23 13:40:07,E127,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:41:28,E109,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:39:45,E094,¿Cuál es mi salario?,Consultar_salario,Tu salario es 2379.66.,5
2025-04-23 13:39:36,E128,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:38:45,E127,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:39:46,E025,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 5 días disponibles.,5
2025-04-23 13:40:29,E047,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:14,E107,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:23,E047,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:55,E007,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:21,E150,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:41:12,E143,¿Cómo solicito una baja médica?,Solicitar_baja,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:38:45,E076,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:37,E026,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,3
2025-04-23 13:40:46,E044,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:38:49,E051,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:40:59,E046,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,4
2025-04-23 13:38:45,E030,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:40:23,E025,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:41:17,E054,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:39:24,E123,¿Cuál es el horario de trabajo?,Consultar_horario,Tu salario es 3705.0.,3
2025-04-23 13:40:56,E098,¿Cuál es el horario de trabajo?,Consultar_horario,Tu salario es 2623.97.,3
2025-04-23 13:40:19,E125,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:40:52,E135,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:31,E059,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:06,E033,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:09,E041,¿Cuál es mi salario?,Consultar_salario,Tienes 26 días disponibles.,2
2025-04-23 13:40:49,E106,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:16,E036,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,El horario es de 9:00 a 18:00.,1
2025-04-23 13:41:35,E112,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:16,E048,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:16,E024,¿Cuál es mi salario?,Consultar_salario,Tienes 5 días disponibles.,3
2025-04-23 13:39:43,E119,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:16,E078,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:39:55,E138,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:39:38,E055,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,4
