id_solicitud,id_empleado,fecha_inicio,fecha_fin,duracion_dias,fecha_solicitud,estado,motivo_rechazo,periodo_anio,mes_solicitud,dia_semana_solicitud
6534,131,2024-09-12,2024-09-29,18,2024-06-25,Aceptada,,2024,6,Tuesday
6535,119,2025-01-29,2025-02-14,17,2024-11-23,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,11,Saturday
6536,12,2024-05-31,2024-05-31,1,2024-05-12,Aceptada,,2024,5,Sunday
6537,18,2024-09-07,2024-09-20,14,2024-08-28,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
6538,14,2025-03-29,2025-04-15,18,2025-02-10,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,2,Monday
6539,91,2024-11-20,2024-11-22,3,2024-08-23,Aceptada,,2024,8,Friday
6540,9,2024-07-01,2024-07-08,8,2024-05-18,Aceptada,,2024,5,Saturday
6541,29,2025-05-15,2025-05-28,14,2025-03-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,3,Monday
6542,69,2025-02-23,2025-02-27,5,2025-01-18,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Saturday
6543,142,2024-08-14,2024-08-20,7,2024-06-12,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Wednesday
6544,94,2025-03-04,2025-03-09,6,2025-01-26,Aceptada,,2025,1,Sunday
6545,21,2025-05-12,2025-05-28,17,2025-02-18,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,2,Tuesday
6546,121,2024-07-24,2024-07-31,8,2024-05-17,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Friday
6547,92,2025-05-10,2025-05-17,8,2025-04-04,Aceptada,,2025,4,Friday
6548,22,2025-02-01,2025-02-15,15,2025-01-13,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Monday
6549,149,2024-08-28,2024-09-10,14,2024-07-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Thursday
6550,135,2025-02-28,2025-03-03,4,2025-02-13,Aceptada,,2025,2,Thursday
6551,136,2024-08-18,2024-08-24,7,2024-07-13,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Saturday
6552,142,2024-11-12,2024-11-12,1,2024-11-07,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Thursday
6553,117,2025-01-11,2025-01-22,12,2025-01-03,Aceptada,,2025,1,Friday
6554,106,2024-11-16,2024-11-26,11,2024-09-10,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Tuesday
6555,85,2024-10-27,2024-11-01,6,2024-08-05,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Monday
6556,149,2025-04-19,2025-04-28,10,2025-01-25,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,1,Saturday
6557,95,2025-03-23,2025-03-26,4,2025-03-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Tuesday
6558,113,2024-05-11,2024-05-28,18,2024-05-01,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Wednesday
6559,95,2024-08-08,2024-08-15,8,2024-07-21,Aceptada,,2024,7,Sunday
6560,132,2024-12-16,2024-12-30,15,2024-11-05,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,11,Tuesday
6561,126,2025-01-10,2025-01-13,4,2024-12-13,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Friday
6562,60,2025-03-30,2025-04-05,7,2025-01-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Tuesday
6563,139,2024-11-22,2024-12-08,17,2024-10-24,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Thursday
6564,116,2025-01-28,2025-02-16,20,2025-01-07,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,1,Tuesday
6565,41,2025-05-13,2025-05-27,15,2025-03-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,3,Saturday
6566,126,2025-02-23,2025-03-03,9,2024-11-26,Aceptada,,2025,11,Tuesday
6567,43,2024-12-15,2025-01-01,18,2024-09-18,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,9,Wednesday
6568,78,2024-08-27,2024-09-15,20,2024-07-12,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,7,Friday
6569,55,2024-09-09,2024-09-20,12,2024-08-07,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Wednesday
6570,104,2025-03-06,2025-03-21,16,2024-12-30,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,12,Monday
6571,18,2025-03-25,2025-03-27,3,2024-12-27,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Friday
6572,29,2025-01-25,2025-02-13,20,2024-11-24,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Sunday
6573,54,2024-11-22,2024-12-05,14,2024-09-06,Aceptada,,2024,9,Friday
6574,7,2024-08-23,2024-08-27,5,2024-07-10,Aceptada,,2024,7,Wednesday
6575,129,2025-03-07,2025-03-15,9,2025-01-23,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Thursday
6576,126,2024-08-30,2024-08-30,1,2024-06-03,Aceptada,,2024,6,Monday
6577,117,2024-11-11,2024-11-21,11,2024-11-05,Aceptada,,2024,11,Tuesday
6578,10,2024-09-25,2024-10-08,14,2024-07-02,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Tuesday
6579,81,2024-08-14,2024-08-24,11,2024-06-11,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Tuesday
6580,55,2024-10-11,2024-10-24,14,2024-07-14,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Sunday
6581,103,2024-07-09,2024-07-27,19,2024-05-21,Aceptada,,2024,5,Tuesday
6582,63,2024-07-28,2024-07-31,4,2024-06-21,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Friday
6583,58,2024-05-23,2024-05-30,8,2024-04-25,Aceptada,,2024,4,Thursday
6584,63,2024-11-14,2024-11-25,12,2024-10-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Tuesday
6585,88,2024-08-29,2024-09-17,20,2024-06-21,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Friday
6586,75,2025-02-24,2025-03-05,10,2024-12-21,Aceptada,,2025,12,Saturday
6587,126,2025-03-18,2025-03-24,7,2025-03-13,Aceptada,,2025,3,Thursday
6588,93,2025-01-07,2025-01-09,3,2024-12-23,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Monday
6589,131,2024-07-04,2024-07-06,3,2024-06-15,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
6590,41,2024-06-11,2024-06-28,18,2024-05-09,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Thursday
6591,22,2024-11-16,2024-11-30,15,2024-10-22,Aceptada,,2024,10,Tuesday
6592,64,2024-12-14,2024-12-31,18,2024-11-01,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Friday
6593,14,2024-11-20,2024-11-27,8,2024-09-05,Aceptada,,2024,9,Thursday
6594,98,2025-01-28,2025-02-07,11,2024-11-19,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Tuesday
6595,123,2025-01-22,2025-01-23,2,2024-11-28,Aceptada,,2025,11,Thursday
6596,52,2025-05-23,2025-05-29,7,2025-03-02,Aceptada,,2025,3,Sunday
6597,73,2025-03-05,2025-03-08,4,2025-02-05,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Wednesday
6598,144,2025-04-04,2025-04-07,4,2025-02-14,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2025,2,Friday
6599,66,2024-11-22,2024-11-27,6,2024-08-26,Aceptada,,2024,8,Monday
6600,76,2024-08-14,2024-08-16,3,2024-06-21,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Friday
6601,114,2025-04-28,2025-05-04,7,2025-02-04,Aceptada,,2025,2,Tuesday
6602,57,2024-09-03,2024-09-19,17,2024-07-13,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,7,Saturday
6603,130,2024-12-21,2025-01-02,13,2024-12-08,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,12,Sunday
6604,144,2024-11-22,2024-12-05,14,2024-09-09,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,9,Monday
6605,63,2025-03-06,2025-03-22,17,2025-02-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Thursday
6606,55,2025-01-02,2025-01-18,17,2024-11-13,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,11,Wednesday
6607,87,2025-01-08,2025-01-10,3,2024-12-17,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Tuesday
6608,115,2025-01-18,2025-01-29,12,2024-12-07,Aceptada,,2025,12,Saturday
6609,131,2024-11-11,2024-11-25,15,2024-10-04,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Friday
6610,129,2024-09-18,2024-10-03,16,2024-08-03,Aceptada,,2024,8,Saturday
6611,48,2024-12-10,2024-12-14,5,2024-12-02,Aceptada,,2024,12,Monday
6612,80,2025-01-05,2025-01-23,19,2024-12-07,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,12,Saturday
6613,63,2024-10-07,2024-10-20,14,2024-07-20,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Saturday
6614,89,2024-11-26,2024-12-08,13,2024-10-28,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Monday
6615,72,2025-03-17,2025-03-30,14,2025-02-08,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,2,Saturday
6616,99,2024-07-25,2024-08-02,9,2024-07-17,Aceptada,,2024,7,Wednesday
6617,13,2024-12-15,2024-12-26,12,2024-10-09,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Wednesday
6618,60,2024-09-06,2024-09-07,2,2024-07-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Wednesday
6619,149,2024-08-18,2024-08-31,14,2024-06-12,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Wednesday
6620,32,2025-05-24,2025-06-11,19,2025-03-20,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Thursday
6621,25,2024-09-06,2024-09-11,6,2024-08-27,Aceptada,,2024,8,Tuesday
6622,54,2024-10-02,2024-10-08,7,2024-08-08,Aceptada,,2024,8,Thursday
6623,143,2024-07-02,2024-07-15,14,2024-06-16,Aceptada,,2024,6,Sunday
6624,150,2024-12-22,2024-12-23,2,2024-11-25,Aceptada,,2024,11,Monday
6625,37,2024-08-01,2024-08-06,6,2024-06-24,Aceptada,,2024,6,Monday
6626,150,2025-01-21,2025-02-09,20,2024-11-02,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,11,Saturday
6627,89,2024-05-18,2024-05-29,12,2024-05-07,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,5,Tuesday
6628,89,2024-10-03,2024-10-03,1,2024-09-17,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,9,Tuesday
6629,5,2024-10-07,2024-10-12,6,2024-09-16,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,9,Monday
6630,114,2024-12-24,2024-12-29,6,2024-11-07,Aceptada,,2024,11,Thursday
6631,65,2024-09-23,2024-10-05,13,2024-07-01,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Monday
6632,99,2025-05-15,2025-05-17,3,2025-04-10,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,4,Thursday
6633,148,2024-08-28,2024-08-29,2,2024-07-05,Aceptada,,2024,7,Friday
6634,73,2024-12-24,2024-12-28,5,2024-11-14,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Thursday
6635,55,2025-04-19,2025-04-19,1,2025-01-19,Aceptada,,2025,1,Sunday
6636,76,2024-10-05,2024-10-05,1,2024-08-11,Aceptada,,2024,8,Sunday
6637,87,2025-06-11,2025-06-11,1,2025-03-17,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,3,Monday
6638,33,2025-03-27,2025-04-11,16,2025-01-11,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,1,Saturday
6639,10,2024-07-22,2024-07-31,10,2024-06-04,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,6,Tuesday
6640,12,2024-12-02,2024-12-03,2,2024-11-03,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Sunday
6641,58,2024-06-25,2024-07-03,9,2024-05-11,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Saturday
6642,130,2024-10-15,2024-10-16,2,2024-08-08,Aceptada,,2024,8,Thursday
6643,97,2025-06-06,2025-06-08,3,2025-03-13,Rechazada,No se cumple la antigüedad mínima de 3.0 meses.,2025,3,Thursday
6644,143,2024-09-18,2024-09-25,8,2024-07-22,Aceptada,,2024,7,Monday
6645,47,2025-03-03,2025-03-05,3,2024-12-22,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Sunday
6646,43,2024-06-11,2024-06-16,6,2024-05-31,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Friday
6647,47,2024-08-01,2024-08-02,2,2024-06-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Thursday
6648,73,2025-03-31,2025-04-01,2,2025-01-26,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Sunday
6649,145,2025-02-23,2025-03-12,18,2025-01-26,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,1,Sunday
6650,46,2024-11-20,2024-11-29,10,2024-09-19,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Thursday
6651,92,2024-09-15,2024-09-18,4,2024-08-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
6652,82,2025-01-22,2025-02-06,16,2025-01-08,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Wednesday
6653,54,2024-06-26,2024-07-11,16,2024-06-03,Aceptada,,2024,6,Monday
6654,30,2025-01-18,2025-01-28,11,2025-01-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Saturday
6655,134,2025-02-13,2025-02-28,16,2025-01-20,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Monday
6656,99,2025-03-31,2025-04-02,3,2025-02-10,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Monday
6657,79,2025-05-14,2025-05-23,10,2025-03-18,Aceptada,,2025,3,Tuesday
6658,105,2025-02-28,2025-03-16,17,2024-12-15,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Sunday
6659,12,2025-04-16,2025-05-03,18,2025-03-08,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,3,Saturday
6660,1,2024-05-04,2024-05-05,2,2024-04-25,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,4,Thursday
6661,141,2024-07-19,2024-07-28,10,2024-06-09,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,6,Sunday
6662,108,2024-07-19,2024-07-31,13,2024-07-12,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Friday
6663,142,2024-07-08,2024-07-25,18,2024-06-08,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
6664,136,2025-03-19,2025-03-21,3,2025-02-07,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Friday
6665,140,2025-04-20,2025-04-25,6,2025-03-24,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Monday
6666,21,2025-01-07,2025-01-13,7,2024-10-27,Aceptada,,2025,10,Sunday
6667,70,2024-11-01,2024-11-12,12,2024-10-14,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Monday
6668,86,2024-12-09,2024-12-25,17,2024-11-04,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,11,Monday
6669,44,2024-12-28,2025-01-04,8,2024-10-02,Aceptada,,2024,10,Wednesday
6670,132,2025-05-28,2025-06-09,13,2025-03-06,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,3,Thursday
6671,40,2024-12-30,2025-01-11,13,2024-10-05,Aceptada,,2024,10,Saturday
6672,47,2025-05-07,2025-05-25,19,2025-02-28,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,2,Friday
6673,53,2024-12-04,2024-12-13,10,2024-10-31,Aceptada,,2024,10,Thursday
6674,27,2025-04-26,2025-05-13,18,2025-02-19,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Wednesday
6675,67,2025-02-26,2025-03-16,19,2025-02-02,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Sunday
6676,25,2025-02-12,2025-03-01,18,2024-12-12,Aceptada,,2025,12,Thursday
6677,97,2025-04-04,2025-04-14,11,2025-03-10,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Monday
6678,78,2024-09-11,2024-09-15,5,2024-08-14,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
6679,54,2024-11-18,2024-12-03,16,2024-11-05,Aceptada,,2024,11,Tuesday
6680,28,2024-12-19,2025-01-03,16,2024-11-01,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,11,Friday
6681,131,2024-10-30,2024-11-05,7,2024-10-25,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Friday
6682,51,2025-05-05,2025-05-22,18,2025-03-21,Aceptada,,2025,3,Friday
6683,124,2025-01-22,2025-01-27,6,2024-12-18,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,12,Wednesday
6684,98,2025-03-10,2025-03-27,18,2024-12-20,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Friday
6685,122,2024-06-26,2024-07-06,11,2024-05-23,Aceptada,,2024,5,Thursday
